response_num,"For the packages that you have used, how do you rate your level of proficiency? [HoloViews]","For the packages that you have used, how do you rate your level of proficiency? [Panel]","For the packages that you have used, how do you rate your level of proficiency? [GeoViews]","For the packages that you have used, how do you rate your level of proficiency? [Datashader]","For the packages that you have used, how do you rate your level of proficiency? [hvPlot]","For the packages that you have used, how do you rate your level of proficiency? [Colorcet]","For the packages that you have used, how do you rate your level of proficiency? [Param]","For the packages that you have used, how do you rate your level of proficiency? [Lumen]","How did you hear about this survey?
[select all that apply]",What field do you work in?,"What is your subfield (for example ""Geosciences"")?",What title best characterizes your role when using HoloViz tools?,"On what type of systems do you work?
[select all that apply]","What potential changes to our documentation do you think would most improve the new user experience? Here are some suggestions, but feel free to write-in your own.
[select all that apply]","What kinds of data do you commonly use?
[select all that apply]","What file formats do you work with?
[select all that apply]","Where are your datasets stored?
[select all that apply]","How large are your datasets?
[select all that apply]","What do you typically do with data?
[select all that apply]",What was the first HoloViz Tool that you used?,For how long have you used HoloViz tools?,"What data library/structure do you commonly use with HoloViz?
[select all that apply]","What other packages do you use alongside HoloViz tools?
[select all that apply]","What notebook environment do you use when working with HoloViz tools?
[select all that apply]","How do you share your HoloViz work with others?
[select all that apply]","If you share live, running Python apps, what frameworks and platforms do you use?
[select all that apply]",How was your documentation experience when you were a new HoloViz user?,"For the documentation sites that you have used, rate the overall content effectiveness. [HoloViews]","For the documentation sites that you have used, rate the overall content effectiveness. [Panel]","For the documentation sites that you have used, rate the overall content effectiveness. [GeoViews]","For the documentation sites that you have used, rate the overall content effectiveness. [Datashader]","For the documentation sites that you have used, rate the overall content effectiveness. [hvPlot]","For the documentation sites that you have used, rate the overall content effectiveness. [Colorcet]","For the documentation sites that you have used, rate the overall content effectiveness. [Param]","For the documentation sites that you have used, rate the overall content effectiveness. [Lumen]",How important is improving the visual design of this package's documentation site to your experience?,"Have you checked out the tutorial on HoloViz.org? If so, in what forms have you experience it?",Which specific HoloViz package have you used the most?,"For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For the package that you selected, improvement to what documentation topics would you most benefit from?","For hvPlot, how often do you use each API? [.hvPlot]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For hvPlot, improvement to which documentation topics would you most benefit from?
[select all that apply]","For hvPlot, how often do you use each API? [.interactive]","For hvPlot, how often do you use each API? [.explorer]","If you have used both hvPlot and HoloViews, which do you prefer for data exploration?","What resources have you used for debugging your HoloViz issues?
[select all that apply]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For Panel, improvement to which specific documentation topics would you most benefit from?
[select all that apply]","For Panel, how often do you use each API? [Reactive functions (panel.bind or @panel.depends)]","For Panel, how often do you use each API? [Interactive functions (panel.interact)]","For Panel, how often do you use each API? [Parameterized Classes (@param.depends)]","For Panel, how often do you use each API? [Callbacks (param.watch)]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For HoloViews, improvement to which documentation topics would you most benefit from?
[select all that apply]","If you have used both hvPlot and HoloViews, which do you prefer for data exploration?.1","If you have asked a question or posted something online about HoloViz (for example, on our Discourse, Stack Overflow, or GitHub), how satisfied or dissatisfied were you with responsiveness?","What development activities would help you most right now? 
[select all that apply]",Is there anything else we can do to make your experience better?,How likely are you to recommend HoloViz to a friend or colleague? ,Would it be ok for us to follow up with you about your responses?,"What plotting backend do you use with hvPlot? Reminder: a plotting backend is the package that hvPlot uses to generate a plot, and the default is Bokeh.
[select all that apply]","What plotting packages do you use with Panel?
[select all that apply]","What plotting backend do you use with HoloViews? Reminder: a plotting backend is the package that HoloViews uses to generate a plot.
[select all that apply]","When using Python packages, do you benefit if a package has used type hints and declarations in their code?","Where do you write Python scripts when working with HoloViz tools?
[select all that apply]",How important is improving the visual design of the hvPlot documentation site to your experience?,How important is improving the visual design of the Panel documentation site to your experience?,How important is improving the visual design of the HoloView documentation site to your experience?
66,2,3,,3,4,,2,,Twitter,Academic Research,Neuroscience ,Applied Scientist,"Desktop workstation, Personal laptop",Improve the reference API material with examples and type declarations,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","JSON, Zarr","Blob / Object Storage, Local filesystem, SQL database","GBs, TBs","Build and share interactive visualizations/dashboards, Create visualizations for publication, Report statistical results",HoloViews,1 - 3 years,"Pandas, Xarray","Bokeh, NumPy, Pandas, SciPy, scikit-learn, statsmodels, Xarray, Altair","Jupyter Notebook, Colab Notebook","Exported HTML, Externally hosted apps","Amazon Web Services, Google Colab, Heroku, SSH",3.0,,,,,,,,,,I read through the tutorial on HoloViz.org,hvPlot,,,4,,,,,,3,4,5,,1 - Lowest priority,2,"Creating subplots, Layouts, Statistical plots, Timeseries data, Using widgets",1 - Never,1 - Never,hvPlot,"GitHub Issues, Stack Overflow",,,,,,,,,,,,,,,,,,,,,"Bug fixes, New features",,8.0,Yes,Bokeh,,,No,"Emacs, PyCharm",1.0,,
67,,2,,,,,3,,LinkedIn,Engineering,Civil engineering ,Software Engineer/Developer,"Cloud, HPC system, Personal laptop","Create a guide on choosing the most appropriate package to work with, Improve the reference API material with examples and type declarations","Tabular/Columnar (Pandas, etc.)","CSV, JSON",Local filesystem,MBs,"Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards",Param,1 - 3 years,"NumPy, Pandas","Bokeh, NumPy, Pandas",I don't use notebooks,Internally hosted apps,,4.0,,2,,,,,3,,,,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, Stack Overflow",,,,,,,"Composing templates, App responsivity",,,,,,,,,,,,,,"Bug fixes, Performance improvements",,7.0,No thanks,,Bokeh,,Yes,"PyCharm, VS Code",,4.0,
68,,2,,,,,2,,HoloViz docs,Technology,,Software Engineer/Developer,Personal laptop,"Create a short tutorial for each individual package, Improve the reference API material with examples and type declarations","Tabular/Columnar (Pandas, etc.)",CSV,Local filesystem,MBs,"Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Report statistical results",Panel,Less than 6 months,"NumPy, Pandas","Bokeh, NumPy, Pandas",I don't use notebooks,on app level,,3.0,,3,,,,,3,,,I read through the tutorial on HoloViz.org,Panel,,,,,,,,,,,,,,,,,,,"Stack Overflow, just online search",1 - Lowest priority,5,6,2,3,4,"Comparing APIs, Custom styling, Custom layout",4,1 - Never,4,2,,,,,,,,,,More examples in my domain,,8.0,No thanks,,Bokeh,,Yes,"Spyder, Vim",,1.0,
69,3,1 - Beginner,4,2,3,,1 - Beginner,,HoloViz discourse,Research & Development (Non-academic),,Data Scientist,"Cluster, Desktop workstation, Personal laptop",Improve the reference API material with examples and type declarations,"Tabular/Columnar (Pandas, etc.)","CSV, JSON, Parquet, GeoPackage","Local filesystem, Network filesystem","KBs, MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",GeoViews,1 - 3 years,"GeoPandas, Pandas","Bokeh, GeoPandas, NumPy, Pandas, SciPy, scikit-learn","Jupyter Notebook, Jupyter Lab","Exported HTML, Entire notebooks, Screenshot images",MyBinder,3.0,,,3,,3,,,,2.0,,GeoViews,3,extensive description of all supported parameters and expected parameter options ,,7 - Highest priority,6,5,2,1 - Lowest priority,,,,,,,,,,,"HoloViz Discourse, HoloViz Documentation",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,"Better documentation, New features",,7.0,No thanks,,,,Yes,"PyCharm, VS Code",,,
70,4,2,4,3,2,,2,,Twitter,Technology,,Data Scientist,Personal laptop,Improve the reference API material with examples and type declarations,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, JSON, Parquet","Blob / Object Storage, Local filesystem, SQL database","MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Report statistical results",HoloViews,1 - 3 years,"GeoPandas, NumPy, Pandas","Bokeh, GeoPandas, Matplotlib, NetworkX, NumPy, Pandas, SciPy, scikit-learn, statsmodels","Jupyter Lab, PyCharm Notebook","Exported HTML, Exported images",I don't know,2.0,5 - Very Effective,4,3,4,2,,,,,"I read through the tutorial on HoloViz.org, I watched a guided talk through the tutorial",HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,6,3,2,5,7 - Highest Priority,4,"Applying customizations using the options system, Custom interactivity, Debugging, Deferring transformations of data, Deploying or exporting, Element containers (Layout, Overlay, HoloMap, etc), Timeseries data, Working with other HoloViz packages",HoloViews,,Bug fixes,Great work!,10.0,Yes,,,Bokeh,Yes,PyCharm,,,3.0
71,4,3,3,2,3,2,2,1 - Beginner,HoloViz docs,Government,Hydrodynamics and water quality,Applied Scientist,"Cluster, Cloud, Desktop workstation, HPC system, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, JSON","Blob / Object Storage, HDFS, Local filesystem, Network filesystem, Python Pickle","GBs, TBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Gather and clean data",HoloViews,More than 3 years,"Dask.DataFrame, GeoPandas, NumPy, Pandas, Xarray","Bokeh, Dask, GeoPandas, NumPy, Pandas, SciPy, scikit-learn, TensorFlow","Jupyter Notebook, VS Code Notebook","Exported HTML, Exported images, Externally hosted apps, Internally hosted apps, Entire notebooks",Microsoft Azure,3.0,3,3,2,2,4,3,2,,,"I downloaded the tutorial notebooks and ran them locally, I read through the tutorial on HoloViz.org, I watched a guided talk through the tutorial",HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, Stack Overflow",,,,,,,,,,,,1 - Lowest priority,7 - Highest Priority,4,5,6,3,"Applying customizations using the options system, Custom interactivity, Deploying or exporting, Dynamic generation of data and elements (DynamicMaps), Timeseries data",hvPlot,Somewhat dissatisfied,"Bug fixes, Performance improvements",Best practices. Too many ways to do the same thing leading me to develop my own over time,10.0,Yes,,,Bokeh,I don't know,"Emacs, VS Code",,,3.0
72,3,4,1 - Beginner,2,3,2,4,1 - Beginner,From my MD,Research & Development (Non-academic),Bioinformatics & genomics,Data Scientist,"Cloud, HPC system","Create a guide on choosing the most appropriate package to work with, Also, js like applicability to click through options to make a function run","N Dimensional (Xarray, NumPy, etc.), Network Graph, Tabular/Columnar (Pandas, etc.)","CSV, Parquet",,MBs,Build and share interactive visualizations/dashboards,hvPlot,Less than 6 months,"NumPy, Pandas","Bokeh, Matplotlib, Plotly, SciPy","Jupyter Notebook, Jupyter Lab",Internally hosted apps,"Flask, Heroku, Nginx, SSH",1.0,1 - Not Effective,1 - Not Effective,1 - Not Effective,1 - Not Effective,1 - Not Effective,1 - Not Effective,1 - Not Effective,1 - Not Effective,,I read through the tutorial on HoloViz.org,Panel,,,,,,,,,,,,,,,,,,,"Stack Overflow, But there is hardly anyone to help there in stack",,,,,,,"Authentication, Comparing APIs, Composing templates, Custom styling, Debugging, Deploying or exporting, App responsivity",3,3,3,3,,,,,,,,,Very dissatisfied,"Better documentation, More examples in my domain, New features","Yes, the UI implementation to get to dashboards is also quintessential part of Panel.",1.0,Yes,,"Bokeh, Matplotlib, Plotly, Vega/Altair",,Yes,VS Code,,5.0,
73,2,1 - Beginner,3,1 - Beginner,2,2,1 - Beginner,1 - Beginner,"HoloViz blog, HoloViz gitter",Consulting,Urban development,Project manager,"Desktop workstation, Personal laptop","Create a short tutorial for each individual package, Create examples of when and how to switch between different packages, maybe a decision tree asking folks a series of questions to identify the most suitable package (level user expertise, datastructure to be used, domain (non-geospatila/geospatial), interactivity, small or large datsets etc.)","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, JSON, GeoPackages, GeoTIFFs","Local filesystem, SQL database","MBs, GBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Create visualizations for publication",GeoViews,1 - 3 years,"GeoPandas, NumPy, Pandas, Xarray","GeoPandas, Xarray, voila, heroku","Jupyter Notebook, Jupyter Lab, VS Code Notebook","Externally hosted apps, Entire notebooks, Screenshot images, tried via voila/heroku but not working yet",Heroku,2.0,3,3,4,2,4,,,,,I downloaded the tutorial notebooks and ran them locally,hvPlot,,,4,,,,,,5,2,6,4,7 - Highest priority,3,"Creating subplots, Custom styling, Geographic data, Multi-dimensional array data, Streaming data, Using widgets",3,1 - Never,hvPlot,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, HoloViz Gitter, Stack Overflow",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,"Better documentation, Bug fixes, More examples in my domain","Please take my responses with a grain of salt (the datashader tutorial went way above my head when I did it last year though and probably still would :)). For most of the packages, I've not yet worked through all the documentation and tried to apply each concept actively rather than mindlessly running the notebook cells in the examples (always a temptation). There is a lot there and I've simply not have the time to systematically work through everything. Most concepts you only get once you were able to apply them to a specific problem of yours, an experience which maybe even the best documentation is unable to manufacture.

You can find a rather superficial comparison of your documentation with other visualisation libraries in a pre-print (and accompanying GitHub) I have not yet been able to get published (probably warrented): https://cs.paperswithcode.com/paper/python-for-smarter-cities-comparison-of",10.0,Yes,Bokeh,,,Yes,VS Code,2.0,,
74,3,3,3,1 - Beginner,1 - Beginner,,2,,HoloViz docs,Consulting,,Software Engineer/Developer,"Desktop workstation, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Streaming","CSV, HDF5, JSON, Parquet","Blob / Object Storage, HDFS, Local filesystem, Network filesystem, Python Pickle, SQL database","MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",HoloViews,1 - 3 years,"GeoPandas, NumPy, Pandas, Streamz","Bokeh, GeoPandas, Matplotlib, NetworkX, NumPy, Pandas, Plotly, PyTorch, SciPy, scikit-learn, statsmodels, Streamz, TensorFlow, Xarray","Jupyter Lab, Colab Notebook","Exported HTML, Exported images, Entire notebooks",SSH,,,,,,,,,,,,HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Documentation",,,,,,,,,,,,3,4,2,7 - Highest Priority,5,1 - Lowest priority,"Applying customizations using the options system, Debugging",HoloViews,,"Better documentation, Bug fixes",,7.0,No thanks,,,Bokeh,Yes,"PyCharm, Vim",,,1.0
75,1 - Beginner,3,,,1 - Beginner,,1 - Beginner,,HoloViz gitter,Technology,Analyzer Management / AMADAS,Software Engineer/Developer,"Desktop workstation, Personal laptop",Create examples of when and how to switch between different packages,"Streaming, Tabular/Columnar (Pandas, etc.)",HDF5,SQL database,GBs,"Analyze and explore data, Build and share interactive visualizations/dashboards, Report statistical results",Panel,6 months - 1 year,Pandas,"Bokeh, Pandas, Plotly, SciPy, scikit-learn","Jupyter Lab, VS Code Notebook",Externally hosted apps,Bokeh Server within Intranet,3.0,,,,,,,,,,,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation",4,5,6,,,,"Composing templates, Custom layout, App responsivity, Working with other HoloViz packages",4,1 - Never,4,4,,,,,,,,,Somewhat satisfied,"Better documentation, New features",Creating responsive layouts with ipywidgets/css is much easier than in panel,10.0,No thanks,,"Bokeh, Plotly",,I don't know,VS Code,,4.0,
76,2,1 - Beginner,,,3,,3,,HoloViz docs,Engineering,Telecommunications,Predevelopment Engineer,Desktop workstation,Add links in your `Getting Started` section to the respective detailed `User Guide`,"N Dimensional (Xarray, NumPy, etc.), Streaming, Tabular/Columnar (Pandas, etc.)",Zipped `pandas` data frames,"Local filesystem, Network filesystem, Git repositories","KBs, MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Gather and clean data",hvPlot,More than 3 years,"Pandas, Streamz, Xarray","Bokeh, Pandas, SciPy, Streamz, Xarray",Jupyter Notebook,"Exported HTML, Entire notebooks, Exported pdf",,4.0,4,4,,,4,,4,,3.0,"I downloaded the tutorial notebooks and ran them locally, I watched a guided talk through the tutorial",Param,6,Use of class based `param` in `panel`,,7 - Highest priority,4,5,3,,,,,,,,,,,,"HoloViz Discourse, HoloViz Documentation",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,Better documentation,A port of `param` to Julia,10.0,No thanks,,,,Yes,"PyCharm, VS Code",,,
77,4,5 - Advanced,,,3,,3,,HoloViz docs,Energy,,Software Engineer/Developer,"Cloud, Desktop workstation","Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)",JSON,"Blob / Object Storage, SQL database",GBs,"Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data, Report statistical results",HoloViews,More than 3 years,"NumPy, Pandas, Xarray","Bokeh, NumPy, Pandas, SciPy, scikit-learn, Xarray",Jupyter Lab,Internally hosted apps,"Django, Nginx, SSH",3.0,4,3,,,3,,,,,I read through the tutorial on HoloViz.org,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",3,7 - Highest Priority,4,6,5,2,"Composing templates, Custom layout",5 - All the time,4,3,1 - Never,,,,,,,,,,Performance improvements,,7.0,No thanks,,Bokeh,,Yes,"Vim, Neovim",,2.0,
78,5 - Advanced,4,2,3,5 - Advanced,2,2,2,HoloViz docs,Academic Research,Photonic,Applied Scientist,Personal laptop,Create a short tutorial for each individual package,"N Dimensional (Xarray, NumPy, etc.)","CSV, Zarr, netcdf",Local filesystem,"GBs, TBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",HoloViews,6 months - 1 year,"Dask.DataFrame, Xarray","Bokeh, Matplotlib, NumPy, Pandas, Plotly, SciPy, Xarray","Jupyter Notebook, Jupyter Lab, VS Code Notebook","Exported images, Entire notebooks",I don't know,4.0,5 - Very Effective,5 - Very Effective,2,2,5 - Very Effective,2,2,3,,I watched a guided talk through the tutorial,hvPlot,,,5 - All the time,,,,,,2,7 - Highest priority,5,4,3,6,"Multi-dimensional array data, Working with other HoloViz packages",5 - All the time,1 - Never,hvPlot,"GitHub Issues, HoloViz Discourse, HoloViz Documentation",,,,,,,,,,,,,,,,,,,,Very satisfied,Performance improvements,,9.0,Yes,"Bokeh, Matplotlib, Plotly",,,I don't know,"Spyder, VS Code",3.0,,
79,,,,,2,,,,HoloViz discourse,Academic Research,,Research Scientist,"HPC system, Personal laptop",,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, JSON","Local filesystem, Network filesystem, Python Pickle, SQL database","KBs, MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",hvPlot,1 - 3 years,,"Bokeh, GeoPandas, NumPy, Pandas, SciPy, scikit-learn, statsmodels, Altair","Jupyter Lab, VS Code Notebook, PyCharm Notebook",,,,,,,,,,,,,,hvPlot,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,,,,,,,,,,,,7.0,No thanks,"Bokeh, Matplotlib",,,Yes,"PyCharm, VS Code",,,
80,1 - Beginner,,,,1 - Beginner,,,,HoloViz docs,Academic Research,oceanography,Research Scientist,"Desktop workstation, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages, in general I found it difficult to easily decide which of the many packages was best for my application","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)",NetCFD,Local filesystem,"GBs, TBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",HoloViews,6 months - 1 year,"NumPy, Pandas, Xarray","Bokeh, Matplotlib, NumPy, Pandas, Plotly, Xarray",Jupyter Notebook,Entire notebooks,MyBinder,2.0,3,,,,3,,,,,"I downloaded the tutorial notebooks and ran them locally, I read through the tutorial on HoloViz.org",hvPlot,,,3,,,,,,7 - Highest priority,,,,,,"Creating subplots, Custom styling, Layouts, Multi-dimensional array data, Plotting with different backends, Timeseries data, Working with other HoloViz packages",1 - Never,1 - Never,,"HoloViz Documentation, Stack Overflow",,,,,,,,,,,,,,,,,,,,Very satisfied,"Better documentation, More examples in my domain, New features",,6.0,No thanks,Plotly,,,Yes,"PyCharm, Vim",3.0,,
81,2,1 - Beginner,2,1 - Beginner,3,1 - Beginner,1 - Beginner,1 - Beginner,Pangeo community meeting,Academic Research,Oceanography,Applied Scientist,"Cloud, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations, Fewer magic arguments in favour of more explicit kwargs","N Dimensional (Xarray, NumPy, etc.)","HDF5, Zarr",Blob / Object Storage,"GBs, TBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Create visualizations for publication",HoloViews,Less than 6 months,"Xarray, Custom polygons representing spatial regions","Bokeh, Dask, Matplotlib, NumPy, SciPy, Xarray",Jupyter Lab,Entire notebooks,I don't know,2.0,2,,2,,3,,,,,I read through the tutorial on HoloViz.org,HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,5,7 - Highest Priority,4,6,3,1 - Lowest priority,"Custom interactivity, Dynamic generation of data and elements (DynamicMaps), Multi-dimensional array data, Semantic annotations of data (Type, Dimensions, etc), Working with other HoloViz packages",hvPlot,Somewhat satisfied,"Better documentation, Bug fixes","Test your code better internally. Keep finding bugs with very unclear error messages due to poor runtime checking internally.
",6.0,Yes,,,Bokeh,Yes,PyCharm,,,1.0
82,2,2,,,,,2,,Pangeo community call,Analytics tool builder,,Software Engineer/Developer,"Cluster, Cloud, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations, Redesign the appearance and story of homepages","N Dimensional (Xarray, NumPy, etc.), Network Graph, Tabular/Columnar (Pandas, etc.), Geo","CSV, HDF5, JSON, Parquet","Blob / Object Storage, HDFS, Local filesystem, Network filesystem","MBs, GBs, TBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication",Panel,Less than 6 months,Pandas,"GeoPandas, Matplotlib, Plotly, scikit-learn",Jupyter Lab,"Exported HTML, Exported images, Datalayer","Amazon Web Services, Flask, Datalayer",3.0,2,2,2,2,2,2,2,2,,"I downloaded the tutorial notebooks and ran them locally, Datalayer",Panel,,,,,,,,,,,,,,,,,,,GitHub Issues,3,2,4,6,5,7 - Highest Priority,"Authentication, Comparing APIs, Debugging, Defining links with Javascript, Deploying or exporting, App responsivity",3,3,3,2,,,,,,,,,,"More examples in my domain, New features","The number of subproject (panel, colorcet...) is somewhat confusing.",6.0,Yes,,"Bokeh, DeckGL, ECharts, Matplotlib, Plotly, Vega/Altair",,Yes,VS Code,,4.0,
83,2,2,2,,3,,,,Pangeo showcase,Academic Research,Oceanography and Marine Science,Software Engineer/Developer,"Cloud, Personal laptop","Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)",NetCDF,"Blob / Object Storage, Network filesystem","MBs, GBs, TBs","Build and share interactive visualizations/dashboards, Gather and clean data",hvPlot,1 - 3 years,"GeoPandas, Xarray","GeoPandas, Xarray",Jupyter Lab,Internally hosted apps,"Amazon Web Services, Django, Nginx, Digital Ocean, Panel, Kubernetes",2.0,2,2,2,,3,,2,,,,hvPlot,,,4,,,,,,2,4,6,7 - Highest priority,5,3,"Geographic data, Multi-dimensional array data, Timeseries data, Using widgets",3,1 - Never,hvPlot,"GitHub Issues, HoloViz Discourse, HoloViz Documentation",,,,,,,,,,,,,,,,,,,,,Better documentation,,7.0,No thanks,Bokeh,,,Yes,VS Code,2.0,,
84,3,5 - Advanced,3,3,3,2,4,,HoloViz blog,Education,graysn,Applied Scientist,Cloud,Create a guide on choosing the most appropriate package to work with,Network Graph,JSON,Python Pickle,GBs,Analyze and explore data,Panel,Less than 6 months,Streamz,Matplotlib,"Jupyter Notebook, Jupyter Lab",Exported HTML,Microsoft Azure,5.0,4,4,4,3,4,5 - Very Effective,4,5 - Very Effective,,I downloaded the tutorial notebooks and ran them locally,Panel,,,,,,,,,,,,,,,,,,,GitHub Issues,7 - Highest Priority,5,6,,4,3,"Authentication, Working with other HoloViz packages",3,4,5 - All the time,5 - All the time,,,,,,,,,Very satisfied,Better documentation,no thanks,8.0,Yes,,"Matplotlib, Plotly",,Yes,"PyCharm, VS Code",,5.0,
85,4,5 - Advanced,1 - Beginner,1 - Beginner,2,1 - Beginner,5 - Advanced,1 - Beginner,HoloViz discourse,Research & Development (Non-academic),Physics,Applied Scientist,"Cloud, Desktop workstation","Improve the reference API material with examples and type declarations, Redesign the appearance and story of homepages, More clear overview of all the possible settings (not just a few examples) and how to use them.","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","HDF5, JSON",Local filesystem,MBs,"Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards",Panel,1 - 3 years,"NumPy, Pandas","NumPy, Pandas, SciPy","Jupyter Notebook, Jupyter Lab","Exported HTML, Exported images, Internally hosted apps",Internal Cloud System,3.0,3,3,,,,,3,,,,Panel,,,,,,,,,,,,,,,,,,,"HoloViz Discourse, HoloViz Documentation, pycharm debugger",2,6,5,7 - Highest Priority,4,1 - Lowest priority,"Building custom components, Custom styling, Deploying or exporting",1 - Never,1 - Never,5 - All the time,5 - All the time,,,,,,,,,Very satisfied,"New features, Performance improvements","Improve the default styling! it is old fashioned, it is too small, it is... the main drawback of holoviz! And less important, but also usefull, more sensible error messages.",9.0,Yes,,"Bokeh, Plotly",,Yes,PyCharm,,2.0,
